SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,Meta Category,Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,HSN Code,Image,Qty Sold in last 30 days,Days on Hand
FM2130492-S-PM9338,Erico Leatherette 3 Seater Sofa In Grey Colour,AS-556-3S-TanPVCColorAddition802,AS-556-3S-TanPVCColorAddition802,simple,Furniture,16255,60999,49374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-3-seater-sofa-in-grey-colour-erico-leatherette-3-seater-sofa-in-grey-colour-zp5tna.jpg,0,0
FM2130493-S-PM9338,Erico Leatherette 2 Seater Sofa In Grey Colour,AS-556-2S-TanPVCColorAddition803,AS-556-2S-TanPVCColorAddition803,simple,Furniture,13060,48999,39374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-2-seater-sofa-in-grey-colour-erico-leatherette-2-seater-sofa-in-grey-colour-xuwqcq.jpg,0,0
FM2130494-S-PM9338,Estevan Velvet 1 Seater Sofa In Fossil Grey Colour,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition804,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition804,simple,Furniture,12115,39499,38665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-1-seater-sofa-in-fossil-grey-colour-estevan-velvet-1-seater-sofa-in-fossil-grey-colou-2l9psh.jpg,0,0
FM2130495-S-PM9338,Estevan Velvet 3 Seater Sofa In Fossil Grey Colour,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition805,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition805,simple,Furniture,19393,62999,59999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-3-seater-sofa-in-fossil-grey-colour-estevan-velvet-3-seater-sofa-in-fossil-grey-colou-kpk9sl.jpg,0,0
FM2130496-S-PM9338,Estevan Velvet 2 Seater Sofa In Fossil Grey Colour,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition806,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition806,simple,Furniture,16776,54499,52665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-2-seater-sofa-in-fossil-grey-colour-estevan-velvet-2-seater-sofa-in-fossil-grey-colou-4lbmzd.jpg,0,0
FM2130497-S-PM9338,Estevan Velvet 1 Seater Sofa In Olive Green Colour,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition807,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition807,simple,Furniture,12115,39499,38665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-1-seater-sofa-in-olive-green-colour-estevan-velvet-1-seater-sofa-in-olive-green-colou-v2g6yb.jpg,0,0
FM2130498-S-PM9338,Estevan Velvet 3 Seater Sofa In Olive Green Colour,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition808,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition808,simple,Furniture,19393,62999,59999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-3-seater-sofa-in-olive-green-colour-estevan-velvet-3-seater-sofa-in-olive-green-colou-9dkyom.jpg,0,0
FM2130499-S-PM9338,Estevan Velvet 2 Seater Sofa In Olive Green Colour,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition809,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition809,simple,Furniture,16776,54499,52665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-2-seater-sofa-in-olive-green-colour-estevan-velvet-2-seater-sofa-in-olive-green-colou-bvhavw.jpg,0,0
FM2130500-S-PM9338,Estevan Velvet 1 Seater Sofa In Mint Green Colour,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition810,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition810,simple,Furniture,12115,39499,38665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-1-seater-sofa-in-mint-green-colour-estevan-velvet-1-seater-sofa-in-mint-green-colour-hdkfad.jpg,0,0
FM2130501-S-PM9338,Estevan Velvet 3 Seater Sofa In Mint Green Colour,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition811,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition811,simple,Furniture,19393,62999,59999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-3-seater-sofa-in-mint-green-colour-estevan-velvet-3-seater-sofa-in-mint-green-colour-dxzfeb.jpg,0,0
FM2130502-S-PM9338,Estevan Velvet 2 Seater Sofa In Mint Green Colour,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition812,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition812,simple,Furniture,16776,54499,52665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-2-seater-sofa-in-mint-green-colour-estevan-velvet-2-seater-sofa-in-mint-green-colour-zyiuuz.jpg,0,0
FM2130503-S-PM9338,Estevan Velvet 1 Seater Sofa In Grey Colour,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition813,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition813,simple,Furniture,12115,39499,38665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-1-seater-sofa-in-grey-colour-estevan-velvet-1-seater-sofa-in-grey-colour-kfx9wp.jpg,0,0
FM2130504-S-PM9338,Estevan Velvet 3 Seater Sofa In Grey Colour,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition814,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition814,simple,Furniture,19393,62999,59999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-3-seater-sofa-in-grey-colour-estevan-velvet-3-seater-sofa-in-grey-colour-2a4oqa.jpg,0,0
FM2130505-S-PM9338,Estevan Velvet 2 Seater Sofa In Grey Colour,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition815,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition815,simple,Furniture,16776,54499,52665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-2-seater-sofa-in-grey-colour-estevan-velvet-2-seater-sofa-in-grey-colour-xub9zk.jpg,0,0
FM2130506-S-PM9338,Estevan Velvet 1 Seater Sofa In Powder Blue Colour,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition816,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition816,simple,Furniture,12115,39499,38665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-1-seater-sofa-in-powder-blue-colour-estevan-velvet-1-seater-sofa-in-powder-blue-colou-d94vxm.jpg,0,0
FM2130507-S-PM9338,Estevan Velvet 3 Seater Sofa In Powder Blue Colour,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition817,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition817,simple,Furniture,19393,62999,59999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-3-seater-sofa-in-powder-blue-colour-estevan-velvet-3-seater-sofa-in-powder-blue-colou-yejdav.jpg,0,0
FM2130508-S-PM9338,Estevan Velvet 2 Seater Sofa In Powder Blue Colour,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition818,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition818,simple,Furniture,16776,54499,52665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-2-seater-sofa-in-powder-blue-colour-estevan-velvet-2-seater-sofa-in-powder-blue-colou-dz17aq.jpg,0,0
FM2130509-S-PM9338,Estevan Velvet 1 Seater Sofa In Teal Blue Colour,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition819,AS-437-1S-Red Velvet-Iconic 36 //ColorAddition819,simple,Furniture,12115,39499,38665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-1-seater-sofa-in-teal-blue-colour-estevan-velvet-1-seater-sofa-in-teal-blue-colour-9k1vev.jpg,0,0
FM2130510-S-PM9338,Estevan Velvet 3 Seater Sofa In Teal Blue Colour,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition820,AS-437-3S-Red Velvet-Iconic 36 //ColorAddition820,simple,Furniture,19393,62999,59999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-3-seater-sofa-in-teal-blue-colour-estevan-velvet-3-seater-sofa-in-teal-blue-colour-olc1xq.jpg,0,0
FM2130511-S-PM9338,Estevan Velvet 2 Seater Sofa In Teal Blue Colour,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition821,AS-437-2S-Red Velvet-Iconic 36 //ColorAddition821,simple,Furniture,16776,54499,52665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estevan-velvet-2-seater-sofa-in-teal-blue-colour-estevan-velvet-2-seater-sofa-in-teal-blue-colour-mhx4fx.jpg,0,0
FM2130512-S-PM9338,Imelda Velvet 1 Seater Sofa In Sandy Brown Colour,AS-385-1 Str-Wine-Glam621ColorAddition822,AS-385-1 Str-Wine-Glam621ColorAddition822,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-sandy-brown-colour-imelda-velvet-1-seater-sofa-in-sandy-brown-colour-evllnp.jpg,0,0
FM2130513-S-PM9338,Imelda Fabric 3 Seater Sofa In Sandy Brown Colour,AS-385-3S-SkyBlueColorAddition823,AS-385-3S-SkyBlueColorAddition823,simple,Furniture,19470,64899,63157,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-3-seater-sofa-in-sandy-brown-colour-imelda-fabric-3-seater-sofa-in-sandy-brown-colour-hfv187.jpg,0,0
FM2130514-S-PM9338,Imelda Velvet 2 Seater Sofa In Sandy Brown Colour,AS-385-2 Str-Wine-Glam621ColorAddition824,AS-385-2 Str-Wine-Glam621ColorAddition824,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-sandy-brown-colour-imelda-velvet-2-seater-sofa-in-sandy-brown-colour-hu8vcp.jpg,0,0
FM2130515-S-PM9338,Imelda Velvet 1 Seater Sofa In Slate Grey Colour,AS-385-1 Str-Wine-Glam621ColorAddition825,AS-385-1 Str-Wine-Glam621ColorAddition825,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-slate-grey-colour-imelda-velvet-1-seater-sofa-in-slate-grey-colour-ncwvig.jpg,0,0
FM2130516-S-PM9338,Imelda Fabric 3 Seater Sofa In Slate Grey Colour,AS-385-3S-SkyBlueColorAddition826,AS-385-3S-SkyBlueColorAddition826,simple,Furniture,19470,64899,63157,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-3-seater-sofa-in-slate-grey-colour-imelda-fabric-3-seater-sofa-in-slate-grey-colour-aaqoih.jpg,0,0
FM2130517-S-PM9338,Imelda Velvet 2 Seater Sofa In Slate Grey Colour,AS-385-2 Str-Wine-Glam621ColorAddition827,AS-385-2 Str-Wine-Glam621ColorAddition827,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-slate-grey-colour-imelda-velvet-2-seater-sofa-in-slate-grey-colour-c6vx5t.jpg,0,0
FM2130518-S-PM9338,Imelda Velvet 1 Seater Sofa In Steel Grey Colour,AS-385-1 Str-Wine-Glam621ColorAddition828,AS-385-1 Str-Wine-Glam621ColorAddition828,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-steel-grey-colour-imelda-velvet-1-seater-sofa-in-steel-grey-colour-wgwmqh.jpg,0,0
FM2130519-S-PM9338,Imelda Fabric 3 Seater Sofa In Steel Grey Colour,AS-385-3S-SkyBlueColorAddition829,AS-385-3S-SkyBlueColorAddition829,simple,Furniture,19470,64899,63157,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-3-seater-sofa-in-steel-grey-colour-imelda-fabric-3-seater-sofa-in-steel-grey-colour-8hwved.jpg,0,0
FM2130520-S-PM9338,Imelda Velvet 2 Seater Sofa In Steel Grey Colour,AS-385-2 Str-Wine-Glam621ColorAddition830,AS-385-2 Str-Wine-Glam621ColorAddition830,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-steel-grey-colour-imelda-velvet-2-seater-sofa-in-steel-grey-colour-qptnqb.jpg,0,0
FM2130521-S-PM9338,Imelda Velvet 1 Seater Sofa In Olive Green Colour,AS-385-1 Str-Wine-Glam621ColorAddition831,AS-385-1 Str-Wine-Glam621ColorAddition831,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-olive-green-colour-imelda-velvet-1-seater-sofa-in-olive-green-colour-c2tmec.jpg,0,0
FM2130522-S-PM9338,Imelda Fabric 3 Seater Sofa In Olive Green Colour,AS-385-3S-SkyBlueColorAddition832,AS-385-3S-SkyBlueColorAddition832,simple,Furniture,19470,64899,63157,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-olive-green-colour-imelda-velvet-3-seater-sofa-in-olive-green-colour-rwm7cp.jpg,0,0
FM2130523-S-PM9338,Imelda Velvet 2 Seater Sofa In Olive Green Colour,AS-385-2 Str-Wine-Glam621ColorAddition833,AS-385-2 Str-Wine-Glam621ColorAddition833,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-olive-green-colour-imelda-velvet-2-seater-sofa-in-olive-green-colour-ukcgh1.jpg,0,0
FM2130524-S-PM9338,Imelda Velvet 1 Seater Sofa In Blush Pink Colour,AS-385-1 Str-Wine-Glam621ColorAddition834,AS-385-1 Str-Wine-Glam621ColorAddition834,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-blush-pink-colour-imelda-velvet-1-seater-sofa-in-blush-pink-colour-gsm1xd.jpg,0,0
FM2130525-S-PM9338,Imelda Fabric 3 Seater Sofa In Blush Pink Colour,AS-385-3S-SkyBlueColorAddition835,AS-385-3S-SkyBlueColorAddition835,simple,Furniture,19470,64899,63157,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-fabric-3-seater-sofa-in-blush-pink-colour-imelda-fabric-3-seater-sofa-in-blush-pink-colour-f0ayi4.jpg,0,0
FM2130526-S-PM9338,Imelda Velvet 2 Seater Sofa In Blush Pink Colour,AS-385-2 Str-Wine-Glam621ColorAddition836,AS-385-2 Str-Wine-Glam621ColorAddition836,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-blush-pink-colour-imelda-velvet-2-seater-sofa-in-blush-pink-colour-bc0ke2.jpg,0,0
FM2130527-S-PM9338,Imelda Velvet 1 Seater Sofa In Mint Green Colour,AS-385-1 Str-Wine-Glam621ColorAddition837,AS-385-1 Str-Wine-Glam621ColorAddition837,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-mint-green-colour-imelda-velvet-1-seater-sofa-in-mint-green-colour-kkkyh7.jpg,0,0
FM2130528-S-PM9338,Imelda Fabric 3 Seater Sofa In Mint Green Colour,AS-385-3S-SkyBlueColorAddition838,AS-385-3S-SkyBlueColorAddition838,simple,Furniture,19470,64899,63157,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-mint-green-colour-imelda-velvet-3-seater-sofa-in-mint-green-colour-vptibf.jpg,0,0
FM2130529-S-PM9338,Imelda Velvet 2 Seater Sofa In Mint Green Colour,AS-385-2 Str-Wine-Glam621ColorAddition839,AS-385-2 Str-Wine-Glam621ColorAddition839,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-mint-green-colour-imelda-velvet-2-seater-sofa-in-mint-green-colour-kdkkzd.jpg,0,0
FM2130530-S-PM9338,Imelda Velvet 1 Seater Sofa In Grey Colour,AS-385-1 Str-Wine-Glam621ColorAddition840,AS-385-1 Str-Wine-Glam621ColorAddition840,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-grey-colour-imelda-velvet-1-seater-sofa-in-grey-colour-2baikx.jpg,0,0
FM2130531-S-PM9338,Imelda Fabric 3 Seater Sofa In Grey Colour,AS-385-3S-SkyBlueColorAddition841,AS-385-3S-SkyBlueColorAddition841,simple,Furniture,19470,64899,63157,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-grey-colour-imelda-velvet-3-seater-sofa-in-grey-colour-toukas.jpg,0,0
FM2130532-S-PM9338,Imelda Velvet 2 Seater Sofa In Grey Colour,AS-385-2 Str-Wine-Glam621ColorAddition842,AS-385-2 Str-Wine-Glam621ColorAddition842,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-grey-colour-imelda-velvet-2-seater-sofa-in-grey-colour-38dcbm.jpg,0,0
FM2130533-S-PM9338,Imelda Velvet 1 Seater Sofa In Garnet Red Colour,AS-385-1 Str-Wine-Glam621ColorAddition843,AS-385-1 Str-Wine-Glam621ColorAddition843,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-garnet-red-colour-imelda-velvet-1-seater-sofa-in-garnet-red-colour-tqagpc.jpg,0,0
FM2130534-S-PM9338,Imelda Velvet 3 Seater Sofa In Garnet Red Colour,AS-385-3StrPowderBlueVelvetColorAddition844,AS-385-3StrPowderBlueVelvetColorAddition844,simple,Furniture,20946,65499,62499,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-garnet-red-colour-imelda-velvet-3-seater-sofa-in-garnet-red-colour-nimkjn.jpg,0,0
FM2130535-S-PM9338,Imelda Velvet 2 Seater Sofa In Garnet Red Colour,AS-385-2 Str-Wine-Glam621ColorAddition845,AS-385-2 Str-Wine-Glam621ColorAddition845,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-garnet-red-colour-imelda-velvet-2-seater-sofa-in-garnet-red-colour-oi440r.jpg,0,0
FM2130536-S-PM9338,Imelda Velvet 1 Seater Sofa In Olive Green Colour,AS-385-1 Str-Wine-Glam621ColorAddition846,AS-385-1 Str-Wine-Glam621ColorAddition846,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,,0,0
FM2130537-S-PM9338,Imelda Velvet 3 Seater Sofa In Olive Green Colour,AS-385-3StrPowderBlueVelvetColorAddition847,AS-385-3StrPowderBlueVelvetColorAddition847,simple,Furniture,20946,65499,62499,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,,0,0
FM2130538-S-PM9338,Imelda Velvet 2 Seater Sofa In Olive Green Colour,AS-385-2 Str-Wine-Glam621ColorAddition848,AS-385-2 Str-Wine-Glam621ColorAddition848,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,,0,0
FM2130539-S-PM9338,Imelda Velvet 1 Seater Sofa In Grey Colour,AS-385-1 Str-Wine-Glam621ColorAddition849,AS-385-1 Str-Wine-Glam621ColorAddition849,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,,0,0
FM2130540-S-PM9338,Imelda Velvet 3 Seater Sofa In Grey Colour,AS-385-3StrPowderBlueVelvetColorAddition850,AS-385-3StrPowderBlueVelvetColorAddition850,simple,Furniture,20946,65499,62499,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,,0,0
FM2130541-S-PM9338,Imelda Velvet 2 Seater Sofa In Grey Colour,AS-385-2 Str-Wine-Glam621ColorAddition851,AS-385-2 Str-Wine-Glam621ColorAddition851,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,,0,0
FM2130542-S-PM9338,Imelda Velvet 1 Seater Sofa In Rust Colour,AS-385-1 Str-Wine-Glam621ColorAddition852,AS-385-1 Str-Wine-Glam621ColorAddition852,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-rust-colour-imelda-velvet-1-seater-sofa-in-rust-colour-dvxgja.jpg,0,0
FM2130543-S-PM9338,Imelda Velvet 3 Seater Sofa In Rust Colour,AS-385-3StrPowderBlueVelvetColorAddition853,AS-385-3StrPowderBlueVelvetColorAddition853,simple,Furniture,20946,65499,62499,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-rust-colour-imelda-velvet-3-seater-sofa-in-rust-colour-jcbokr.jpg,0,0
FM2130544-S-PM9338,Imelda Velvet 2 Seater Sofa In Rust Colour,AS-385-2 Str-Wine-Glam621ColorAddition854,AS-385-2 Str-Wine-Glam621ColorAddition854,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-rust-colour-imelda-velvet-2-seater-sofa-in-rust-colour-rnuuhx.jpg,0,0
FM2130545-S-PM9338,Imelda Velvet 1 Seater Sofa In Mustard Yellow Colour,AS-385-1 Str-Wine-Glam621ColorAddition855,AS-385-1 Str-Wine-Glam621ColorAddition855,simple,Furniture,12579,42999,42665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-mustard-yellow-colour-imelda-velvet-1-seater-sofa-in-mustard-yellow-c-7xpmem.jpg,0,0
FM2130546-S-PM9338,Imelda Velvet 3 Seater Sofa In Mustard Yellow Colour,AS-385-3StrPowderBlueVelvetColorAddition856,AS-385-3StrPowderBlueVelvetColorAddition856,simple,Furniture,20946,65499,62499,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-3-seater-sofa-in-mustard-yellow-colour-imelda-velvet-3-seater-sofa-in-mustard-yellow-c-luwkaa.jpg,0,0
FM2130547-S-PM9338,Imelda Velvet 2 Seater Sofa In Mustard Yellow Colour,AS-385-2 Str-Wine-Glam621ColorAddition857,AS-385-2 Str-Wine-Glam621ColorAddition857,simple,Furniture,17055,58499,55999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-2-seater-sofa-in-mustard-yellow-colour-imelda-velvet-2-seater-sofa-in-mustard-yellow-c-6eyem9.jpg,0,0
