SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,"Meta Category",Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,"HSN Code",Image,"Qty Sold in last 30 days"
FN1857241-S-WH32516,"Nova Fabric 2 Seater Sofa in in Multicolour Print","AS-431-2 Str-Vibgyor46_Hybrid","AS-431-2 Str-Vibgyor46_Hybrid",simple,Furniture,11210,33999,22104,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-2-seater-sofa-in-multicolour-printed-fabric-colour---casacraft-by-pepperfry-nova-2-seater-sofa--ftu6nk.jpg,0
FM1896054-S-WH32516,"Behar Fabric 3 Seater Sofa In Slate Grey Colour",AS-470-3S-OmegaGrey352_,"AS-470-3S-OmegaGrey352,",simple,Furniture,15281,47999,41874,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-3-seater-sofa-in-steel-grey-colour-fargo-3-seater-sofa-in-steel-grey-colour-0ub66a.jpg,0
FM1896071-S-WH32516,"Fidel Fabric 2 Seater Sofa In Slate Grey Colour","AS-471-2S-OMEGA GREY 352_","AS-471-2S-OMEGA GREY 352,",simple,Furniture,14514,47999,45332,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-2-seater-sofa-in-slate-grey-colour-fidel-fabric-2-seater-sofa-in-slate-grey-colour-yfbk6b.jpg,0
FM1903595-S-WH32516,"Wiltshire 3 Seater Velvet Sofa In Fossil Grey Colour",Hybrid_AS-385-3Str-GreyVelvet-Iconic57,"3 Seater Sofa",simple,Furniture,21594,82999,76469,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-3-seater-sofa-in-grey-color--amberville-in-pepperfry-wiltshire-3-seater-sofa-in-grey-color-jazcmm.jpg,0
FM1896037-S-WH32516,"Benicio Fabric 3 Seater Sofa in Navy Blue Colour","AS-468-3S-Azora 56136 Navy Blue_","AS-468-3S-Azora 56136 Navy Blue,",simple,Furniture,16860,48999,35383,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-navy-blue-colour---casacraft-by-pepperfry-benicio-3-seater-sofa-in-navy-blu-vagcex.jpg,0
FM1903600-S-WH32516,"Berezne 2 Seater Velvet Sofa In Blush Pink Colour",Hybrid_AS-476-2S-BlushVelvet-VISHAT,Hybrid_AS-476-2S-BlushVelvet-VISHAT,simple,Furniture,15470,61999,59111,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/berezne-2-seater-sofa-in-pink-color--amberville-by-pepperfry-berezne-2-seater-sofa-in-pink-color--am-znafmj.jpg,0
FM1903603-S-WH32516,"Berezne 1 Seater Velvet Sofa In Blush Pink Colour",Hybrid_AS-476-1S-BlushVelvet-VISHAT,Hybrid_AS-476-1S-BlushVelvet-VISHAT,simple,Furniture,11771,47999,47764,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/berezne-1-seater-sofa-in-pink-color--amberville-by-pepperfry-berezne-1-seater-sofa-in-pink-color--am-dirqre.jpg,0
FM1903611-S-WH32516,"Berezne 3 SeaterVelvet  Sofa In Blush Pink Colour",Hybrid_AS-476-3S-BlushVelvet-VISHAT,Hybrid_AS-476-3S-BlushVelvet-VISHAT,simple,Furniture,18497,73999,70778,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/berezne-3-seater-sofa-in-blush-colour--amberville-by-pepperfry-berezne-3-seater-sofa-in-blush-colour-ccrtkd.jpg,0
FM1903597-S-WH32516,"Imelda Velvet 1 Seater Sofa In Royal Blue Colour","Hybrid_AS-385-1 Str-NavyBlue-VISHAT BLUE","Hybrid_AS-385-1 Str-NavyBlue-VISHAT BLUE",simple,Furniture,12968,41999,36249,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/imelda-velvet-1-seater-sofa-in-royal-blue-colour-imelda-velvet-1-seater-sofa-in-royal-blue-colour-6f47mz.jpg,0
FM1903103-S-WH32516,"Cabeza Velvet Chaise Lounger in Berry Red Colour","AS-486-CL-DarkRed-Iconic 36","AS-486-CL-DarkRed-Iconic 36",simple,Furniture,13924,49999,45624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/cabeza-velvet-chaise-lounger-in-berry-red-colour----casacraft-by-pepperfry-cabeza-velvet-chaise-loun-xxglmz.jpg,0
FN1857239-S-WH32516,"Nova Fabric 2 Seater Sofa in Navy Blue Colour","AS-431-2 Str- NavyBlue-Azora 56136","AS-431-2 Str- NavyBlue-Azora 56136",simple,Furniture,10030,30499,18946,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-2-seater-sofa-in-navy-blue-colour-by-casacraft-nova-2-seater-sofa-in-navy-blue-colour-by-casacr-jkthfs.jpg,0
FN1805014-S-WH32516,"Impero Leatherette LHS Sectional Sofa in Cream Colour","AS-337-L-LHS-Cream pvc_32516","AS-337-L-LHS-Cream pvc_32516",simple,Furniture,36000,105299,78299,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/impero-leatherette-lhs-sectional-sofa-in-cream-colour-impero-leatherette-lhs-sectional-sofa-in-cream-ozqac5.jpg,0
FN1805018-S-WH32516,"Impero Leatherette LHS Sectional Sofa in Dark Brown Colour","AS-337-L-LHS-Brown pvc_32516","AS-337-L-LHS-Brown pvc_32516",simple,Furniture,36000,105299,78299,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/i/m/60x66/impero-leatherette-lhs-sectional-sofa-in-dark-brown-colour-impero-leatherette-lhs-sectional-sofa-in--sqfx7c.jpg,0
FN1708008-S-WH32516,"Aarmo Wing Chair in Grey Colour",AS-342_32516,AS-342_32516,simple,Furniture,9216,29499,20099,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/a/60x66/aarmo-wing-chair-in-grey-colour-by-vittoria-aarmo-wing-chair-in-grey-colour-by-vittoria-jptf5r.jpg,0
FN1685370-S-WH32516,"Flumph Fabric LHS Pull-Out Sofa Cum Bed in Navy Blue Colour with Storage","AS 3250-L_32516","AS 3250-L_32516",simple,Furniture,25440,74299,55399,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/l/60x66/flumph-fabric-lhs-pull-out-sofa-cum-bed-in-navy-blue-colour-with-storage-flumph-fabric-lhs-pull-out--jv9vjj.jpg,0
FN1805053-S-WH32516,"Antonio Fabric Pull-Out Sofa Cum Bed in Charcoal Grey Colour with Hydraulic Storage","159L-LHS-SCB-AzoraCharcoal Grey-58146_32516",159L-LHS-SCB-OmegaGrey_32516,simple,Furniture,25536,83099,55599,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/n/60x66/antonio-lhs-sofa-cum-bed-in-grey-colour-by-vittoria-antonio-lhs-sofa-cum-bed-in-grey-colour-by-vitto-6fdlpm.jpg,0
FN1805052-S-WH32516,"Antonio RHS Fabric Pull-Out Sofa Cum Bed in Navy Blue Colour with Storage","159L-RHS-SCB-AzoraBlue 56136_32516",159L-LHS-SCB-AzoraBlue_32516,simple,Furniture,25536,83099,55599,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/n/60x66/antonio-rhs-fabric-pull-out-sofa-cum-bed-in-navy-blue-colour-with-storage-antonio-rhs-fabric-pull-ou-nk1jem.jpg,0
FM1894777-S-WH32516,"Alisia Fabric 3 Seater Sofa In Beige Colour","AS-463-3 STR-Beige-Azora 59203","3 Seater Sofa",simple,Furniture,17248,49999,44999,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alisia-3-seater-sofa-in-beige-azora-color---woodsworth-by-pepperfry-alisia-3-seater-sofa-in-beige-az-8d5xi8.jpg,0
FM1896989-S-WH32516,"Behar Velvet 3 Seater Sofa In Blue Colour","AS-470-3S-Navy Blue-Leone 18687_","AS-470-3S-Navy Blue-Leone 18687_",simple,Furniture,15281,47999,41874,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-3-seater-sofa-in-blue-colour---casacraft-by-pepperfry-fargo-3-seater-sofa-in-blue-colour---cas-lbjbqh.jpg,0
FM1744875-S-WH32516,"Allanton Fabric 2 Seater Sofa In Beige Colour","AS-303 2 seater Chesterfield Sofa_Azora 140_59204_2S_V_AMBRVL_Hybrid","AS-303 2 seater Chesterfield Sofa_Azora 140_59204_2S_V_AMBRVL_Hybrid",simple,Furniture,17292,52999,51249,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/allanton-fabric-2-seater-sofa-in-beige-colour-allanton-fabric-2-seater-sofa-in-beige-colour-zblvpa.jpg,0
FN1857243-S-WH32516,"Nova Fabric 3 Seater Sofa in Charcoal Grey Colour","AS-431-3 Str- Charcoal Grey-Azora 58146","AS-431-3 Str- Charcoal Grey-Azora 58146",simple,Furniture,11918,35999,22104,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-3-seater-sofa-in-charcoal-grey-colour-by-casacraft-nova-3-seater-sofa-in-charcoal-grey-colour-b-bbx8ta.jpg,0
FM1744874-S-WH32516,"Allanton Fabric 3 Seater Sofa in Beige Colour","AS-303 3 seater Chesterfield Sofa_Azora 140_59204_3S_V_AMBRVL_Hybrid","AS-303 3 seater Chesterfield Sofa_Azora 140_59204_3S_V_AMBRVL_Hybrid",simple,Furniture,23954,91999,58124,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/areia-three-seater-sofa-in-beige-colour-by-amberville-areia-three-seater-sofa-in-beige-colour-by-amb-8wpljs.jpg,0
FM1896974-S-WH32516,"Benicio 2 Seater Velvet Sofa in Berry Red Colour",AS-468-2S-GarnetRed-Iconic36_,"AS-468-2S-GarnetRed-Iconic36,",simple,Furniture,14043,43999,41249,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-garnet-red-colour---casacraft-by-pepperfry-benicio-2-seater-sofa-in-garnet--jwfkzh.jpg,0
FM1913253-S-WH32516,"Estay Fabric RHS Sectional Sofa (3 + Lounger) in Chestnut Brown Colour",AS-489L-RHS-Azora58109_a,"AS-489L-RHS-Azora58109,",simple,Furniture,21693,83999,80158,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estay-3-seater-rhs-sectional-sofa-in-brown-colour----casacraft-by-pepperfry-estay-3-seater-rhs-secti-6am1oa.jpg,0
FM1896058-S-WH32516,"Behar Fabric 2 Seater Sofa In Slate Grey Colour",AS-470-2S-OmegaGrey352_,"AS-470-2S-OmegaGrey352,",simple,Furniture,12744,38999,34374,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-2-seater-sofa-in-steel-grey-colour-fargo-2-seater-sofa-in-steel-grey-colour-etqy9g.jpg,0
FM1903099-S-WH32516,"Benitez Velvet Chaise Lounger in Blush Pink Colour",AS-485-CL-Blush-Orchid324__,"Benitez Chaise Lounger In Blush Colour - CasaCraft By Pepperfry,",simple,Furniture,14396,48999,45624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benitez-velvet-chaise-lounger-in-blush-pink-colour---casacraft-by-pepperfry-benitez-velvet-chaise-lo-rytx5l.jpg,0
FM1940045-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Avio-Cream Leatherette_","Avio-Cream Leatherette,",simple,Furniture,1343,15999,12380,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940044-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Orchid 333-Grey_","Orchid 333-Grey,",simple,Furniture,1764,4999,4761,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940047-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Avio-Dark Brown Leatherette_","Avio-Dark Brown Leatherette,",simple,Furniture,1343,15999,12380,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940046-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Avio-Tan Leatherette_","Avio-Tan Leatherette,",simple,Furniture,1343,15999,12380,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940043-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Orchid 324-Blush_","Orchid 324-Blush,",simple,Furniture,1764,4999,4761,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940042-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Orchid-337 Teal_","Orchid-337 Teal,",simple,Furniture,1764,4999,4761,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940049-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Glam 621-Wine_","Glam 621-Wine,",simple,Furniture,1956,4999,4844,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940048-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Iconic 36-Garnet Red Velvet_","Iconic 36-Garnet Red Velvet,",simple,Furniture,1534,4999,4761,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940051-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Iconic 57-Grey Velvet_","Iconic 57-Grey Velvet,",simple,Furniture,1343,4999,4761,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1940050-S-WH32516,"Isobel Queen Bed with Upholstered Headboard In Brown Colour - CasaCraft","Iconic 56- Blue Velvet_","Iconic 56- Blue Velvet,",simple,Furniture,1343,4999,4761,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1903102-S-WH32516,"Cabeza Velvet Chaise Lounger in Green Colour","AS-486-CL-GreenVelvet-ICONIC 60_","AS-486-CL-GreenVelvet-ICONIC 60,",simple,Furniture,13924,49999,30768,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/cabeza-velvet-chaise-lounger-in-green-colour---casacraft-by-pepperfry-cabeza-velvet-chaise-lounger-i-3whech.jpg,0
FN1857282-S-WH32516,"Owen 2 Seater Velvet Sofa in Indigo Blue and White Stripes Colour",AS-442-2S-BlueWhiteStripesVelvet_,"AS-442-2S-BlueWhiteStripesVelvet,",simple,Furniture,18644,41999,41110,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/o/w/60x66/owen-2-seater-sofa-in-indigo-blue-and-white-stripes-colour---casacraft-by-pepperfry-owen-2-seater-so-ewzxst.jpg,0
FM1896067-S-WH32516,"Fidel Fabric 3 Seater Sofa In Slate Grey Colour",AS-471-3S-SteelGrey-Azora58045,"3 Seater Sofa",simple,Furniture,17464,57499,55999,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-3-seater-sofa-in-slate-grey-colour-fidel-fabric-3-seater-sofa-in-slate-grey-colour-nql6oc.jpg,0
FN1857284-S-WH32516,"Owen 3 Seater Velvet Sofa in Indigo Blue and White Stripes Colour","AS-442-3 Str-Blue and White Stripes_Hybrid","AS-442-3 Str-Blue and White Stripes_Hybrid",simple,Furniture,22656,55999,52940,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/o/w/60x66/owen-3-seater-sofa-in-indigo-blue-and-white-stripes-colour---casacraft-by-pepperfry-owen-3-seater-so-qnxotc.jpg,0
FN1857247-S-WH32516,"Nova Fabric 3 Seater Sofa in in Multicolour Print","AS-431-3 Str-Vibgyor1_Hybrid","AS-431-3 Str-Vibgyor1_Hybrid",simple,Furniture,13334,39499,37332,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-3-seater-sofa-in-multicolour-printed-fabric-colour---casacraft-by-pepperfry-nova-3-seater-sofa--yiostu.jpg,0
FM1896973-S-WH32516,"Benicio 3 Seater Velvet Sofa in Berry Red Colour",AS-468-3S-GarnetRed-Iconic36_.,AS-468-3S-GarnetRed-Iconic36_.,simple,Furniture,16488,48999,45293,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-garnet-red-colour---casacraft-by-pepperfry-benicio-3-seater-sofa-in-garnet--x5yeel.jpg,0
FM1903124-S-WH32516,"Espin Velvet  Sofa Cum Bed With Storage  In Blue Colour - CasaCraft",AS-416-SCB-Ruby617(TealBlue)_,"Sofa Cum Bed_",simple,Furniture,25960,99999,96824,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/espin-sofa-cum-bed-in-blue-colour-espin-sofa-cum-bed-in-blue-colour-05pwzu.jpg,0
FM1903122-S-WH32516,"Cossio 3 Seater Sofa In Cream Leatherette","AS-450-3S-ButtermilkPVC(Wooden Legs) _","3 Seater_",simple,Furniture,19352,73999,72221,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/cossio-3-seater-sofa-in-cream-colour-cossio-3-seater-sofa-in-cream-colour-wpoohi.jpg,0
FM1903118-S-WH32516,"Cossio 2 Seater Sofa In Cream Leatherette","AS-450-2S-ButtermilkPVC(Wooden Legs)_","2 Seater_",simple,Furniture,16520,52999,50665,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/carreno-2-seater-sofa-in-cream-colour-carreno-2-seater-sofa-in-cream-colour-lsiimc.jpg,0
FM1903115-S-WH32516,"Cossio 1 Seater Sofa In Cream Leatherette","AS-450-1S-ButtermilkPVC(Wooden Legs)_","1 Seater_",simple,Furniture,13924,40999,40277,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/calderon--1-seater--half-leather-sofa-in-cream-colour-calderon--1-seater--half-leather-sofa-in-cream-ilanko.jpg,0
FM1896053-S-WH32516,"Behar Velvet 3 Seater Sofa In Mint Green Colour",AS-470-3S-SandyBrown-Omega298,"3 Seater Sofa",simple,Furniture,15281,47999,41874,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-3-seater-sofa-in-velvet-mint-green-colour---casacraft-by-pepperfry-fargo-3-seater-sofa-in-velv-zc3mbo.jpg,0
FN1857268-S-WH32516,"Addison Fabric 1 Seater Sofa in Ash Grey Colour",AS-440-1Str-Grey-Azora58045,AS-440-1Str-Grey-Azora58045,simple,Furniture,10148,32999,31874,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/d/60x66/addison-1-seater-sofa-in-ash-grey-colour-addison-1-seater-sofa-in-ash-grey-colour-now7m8.jpg,0
FM1903100-S-WH32516,"Benitez Velvet Chaise Lounger in Fossil Grey Colour",AS-485-CL-GreyVelvet-iconic57,"Chaise Lounger",simple,Furniture,14396,48999,41249,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benitez-velvet-chaise-lounger-in-fossil-grey-colour---casacraft-by-pepperfry-benitez-velvet-chaise-l-estxer.jpg,0
FN1857237-S-WH32516,"Nova Fabric 1 Seater Sofa in in Multicolour Print","AS-431-1 Str-Vibgyor1_Hybrid","AS-431-1 Str-Vibgyor1_Hybrid",simple,Furniture,8614,32999,32539,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-1-seater-sofa-in-multicolour-printed-fabric-colour---casacraft-by-pepperfry-nova-1-seater-sofa--v80g3l.jpg,0
FM1903108-S-WH32516,"Camarillo Fabric Chaise Lounger In Sandy Brown Colour - CasaCraft",AS-395-CL-SuratS.Brown,"Chaise Lounger",simple,Furniture,10974,41999,41269,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/camarillo-chaise-lounger-in-sandy-brown-colour-camarillo-chaise-lounger-in-sandy-brown-colour-rfnsdo.jpg,0
FM1910045-S-WH32516,"Sergio Velvet Slipper Chair In Yellow Colour - CasaCraft",AS-497-Chair-Boni-Yellow,"Slipper Chair",simple,Furniture,9204,36999,35626,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910044-S-WH32516,"Sergio Velvet Slipper Chair In Blue Colour - CasaCraft",AS-497-Chair-Boni-Blue,"Slipper Chair",simple,Furniture,9204,36999,35626,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910047-S-WH32516,"Pablo Arm Chair In MultiCcolour - CasaCraft",AS-496-Chair-Print2,"Upholstered Arm Chairs",simple,Furniture,11328,43999,42104,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910046-S-WH32516,"Pablo Arm Chair In MultiCcolour - CasaCraft",AS-496-Chair-Print1,"Upholstered Arm Chairs",simple,Furniture,11328,43999,42104,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910041-S-WH32516,"Diego Lounge Chair In Pink Colour - CasaCraft",AS-451-WC-PinkChevron,"Upholstered Lounge Chair",simple,Furniture,13334,51999,51586,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910040-S-WH32516,"Diego Lounge Chair In Red Colour - CasaCraft",AS-451-WC-RedAztec,"Upholstered Lounge Chair",simple,Furniture,13334,51999,51586,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910043-S-WH32516,"Sergio Velvet Slipper Chair In Multicolour - CasaCraft",AS-497-Chair-Boni-Ikat-Multicolour,"Slipper Chair",simple,Furniture,9204,36999,35626,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910042-S-WH32516,"Diego Lounge Chair In MultiColour - CasaCraft",AS-451-WC-newcolour,"Upholstered Lounge Chair",simple,Furniture,13334,51999,51586,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910037-S-WH32516,"Sergio Velvet Slipper Chair In Violet Colour - CasaCraft",AS-495-Chair-Violet-Ruby702,"Slipper Chair",simple,Furniture,10266,40999,40170,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910036-S-WH32516,"Sergio Velvet Slipper Chair In Red Colour - CasaCraft",AS-495-Chair-Red-Boni-RedAztec,"Slipper Chair",simple,Furniture,10266,40999,40170,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910039-S-WH32516,"Diego Lounge Chair In MultiColour - CasaCraft",AS-451-WC-Tropical-Vibgyor,"Upholstered Lounge Chair",simple,Furniture,13334,51999,51586,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910038-S-WH32516,"Diego Lounge Chair In Black and White Colour - CasaCraft",AS-451-WC-Houndstooth-BlackandWhite,"Upholstered Lounge Chair",simple,Furniture,13334,51999,51586,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910028-S-WH32516,"Arturo Wing Chair In Sky Blue Colour - CasaCraft",AS-493-WC-SkyBlue-Topaz603,"Wing Chair",simple,Furniture,12107,48999,48411,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910025-S-WH32516,"Arturo Wing Chair In Red Colour - CasaCraft",AS-493-WC-RedFabric,"Wing Chair",simple,Furniture,12107,48999,48411,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910027-S-WH32516,"Arturo Wing Chair In Green Colour - CasaCraft",AS-493-WC-MintGreenFabric,"Wing Chair",simple,Furniture,12107,48999,48411,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1910026-S-WH32516,"Arturo Wing Chair In Off White Colour - CasaCraft","AS-493-WC-Off White Fabric","Wing Chair",simple,Furniture,12107,48999,48411,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1903113-S-WH32516,"Carmano Fabric Chaise Lounger In Blush Colour - CasaCraft",AS-393-CL-Blush-Leone18674,"Chaise Lounger",simple,Furniture,14160,57999,46999,---,---,---,0,Mumbai,0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/carmano-chaise-lounger-in-blush-colour---casacraft-carmano-chaise-lounger-in-blush-colour---casacraf-jahnqk.jpg,0
